gender;Near_Location;Partner;Promo_friends;Phone;Contract_period;Group_visits;Age;Avg_additional_charges_total;Month_to_end_contract;Lifetime;Avg_class_frequency_total;Avg_class_frequency_current_month;Churn
0;1;0;0;1;1;0;32;6.604.857.749.347.890;1.0;6;2.838.850.091.594.300;275.479.103.031.462;0
0;1;0;0;1;1;1;35;7.171.343.803.001.980;1.0;1;2.559.017.583.109.140;25.653.102.485.054.300;0
1;1;0;0;1;1;0;25;3.078.122.987.223.970;1.0;4;0.0;0.0;0
0;1;0;1;1;1;0;26;34.616.789.816.492.800;1.0;3;2.104.624.801.251.710;2.205.214.412.326.240;0
0;1;1;1;1;1;1;26;2.737.341.957.735.020;1.0;1;16.991.017.412.432.400;16.889.794.567.956.900;0
0;1;1;0;1;1;1;34;199.442.285.370.315;1.0;1;16.580.149.214.761.700;16.276.002.392.949.900;0
0;1;1;0;1;1;1;30;11.001.161.938.103.400;1.0;0;25.355.267.584.297.500;15.935.527.922.339.300;1
1;1;1;0;1;12;1;31;14.671.140.559.519.000;2.0;4;22.528.044.814.223.400;21.968.272.534.729.100;0
1;1;1;1;1;6;0;32;23.804.946.940.539.600;6.0;2;32.786.314.691.401.000;32.690.604.434.298.000;0
1;1;1;1;0;6;0;32;98.248.562.365.834;4.0;5;11.967.084.190.043.100;10.582.067.905.205.800;0
1;1;1;1;1;6;1;29;13.002.485.159.134.800;6.0;1;1.905.048.554.106.020;20.559.669.454.509.100;0
0;1;1;0;1;1;1;30;14.350.758.350.328.200;1.0;10;258.020.388.741.059;2.709.470.776.479.580;0
1;0;0;0;1;1;0;25;7.190.100.353.172.020;1.0;0;11.708.605.981.058.000;10.577.532.652.128.100;1
1;0;1;1;1;1;0;28;12.744.944.128.162.400;1.0;4;32.995.616.856.257.200;3.414.495.569.364.990;0
0;1;1;0;1;6;1;27;14.246.902.480.588.900;6.0;2;0.19268044759866765;0.2478140627459753;0
1;0;1;0;0;1;1;28;12.389.754.770.683.700;1.0;1;2.123.418.925.380.750;0.7848033733801705;1
0;1;0;0;1;1;1;26;10.081.848.711.775.100;1.0;1;15.309.830.282.798.800;0.9869394298291632;1
0;1;1;1;1;12;1;26;3.075.685.844.636.210;12.0;10;38.463.185.891.387.700;38.262.171.633.439.100;0
1;0;0;0;1;1;1;27;12.499.985.427.954.100;1.0;0;0.8090367016539627;0.2232532007753008;1
1;1;0;0;1;1;0;26;11.409.276.814.304.800;1.0;9;2.276.565.566.017.110;23.231.461.597.668.100;0
0;1;1;1;1;1;0;29;26.650.163.404.915.700;1.0;0;22.687.324.676.547.900;17.197.078.704.289.700;1
1;0;1;0;1;1;0;32;11.390.339.025.497.900;1.0;8;17.452.073.386.082.300;1.824.691.546.179.710;0
1;1;0;0;1;1;1;27;6.554.918.566.615.380;1.0;10;17.791.889.414.933.800;18.231.687.651.596.300;0
0;1;0;0;1;1;0;24;60.596.993.124.363.600;1.0;0;29.879.033.631.356.500;33.220.645.728.630.800;1
1;1;0;0;1;6;1;28;26.703.600.917.109.100;4.0;3;28.414.083.871.044.300;2.934.511.466.405.710;0
1;1;1;0;1;6;0;30;12.090.735.264.778.400;6.0;2;231.693.270.246.424;2.410.116.949.817.470;0
1;1;0;0;1;1;0;27;185.243.723.591.028;1.0;2;0.8445412515907837;0.8773672511127086;0
1;1;0;0;1;1;1;31;2.257.449.060.662.790;1.0;4;15.629.637.245.455.700;15.242.190.499.965.800;0
0;0;1;0;1;6;0;29;303.795.082.573.767;6.0;4;10.231.843.274.933.900;0.0;1
1;1;1;0;1;1;0;27;4.030.836.106.481.820;1.0;3;2.107.137.717.545.260;2.208.086.862.928.940;1
0;1;1;1;1;1;1;29;70.591.509.968.107.100;1.0;2;10.017.995.697.585.200;0.5651355212186919;1
1;1;0;0;1;6;1;32;1.042.373.481.992.860;5.0;3;13.270.926.894.790.700;12.364.931.067.214.800;0
0;0;0;0;1;6;0;34;19.818.346.640.524.500;6.0;3;11.262.790.181.816.600;11.943.878.008.807.600;0
1;1;0;0;1;12;0;29;13.267.143.635.191.100;10.0;2;10.774.892.545.087.000;0.5251957831822072;1
0;1;1;0;1;12;1;27;1.867.879.654.181.630;11.0;4;2.280.254.714.215.560;22.940.904.710.260.900;0
0;0;0;0;1;6;1;25;8.509.113.250.711.850;6.0;4;0.12525561428831233;0.23002246842081744;0
1;1;1;1;1;12;0;32;14.358.510.674.439.700;8.0;5;0.6298955435295455;0.6828156840086611;0
1;1;1;1;0;1;0;32;2.120.862.907.157.140;1.0;4;3.261.428.609.088.280;31.481.483.670.179.700;0
1;1;0;0;1;1;0;27;58.172.630.349.640.400;1.0;4;24.130.913.378.637.700;2.016.248.012.108.130;1
1;1;1;1;1;1;0;25;33.755.315.551.102.100;1.0;1;16.183.080.212.203.400;0.912536042059152;1
0;1;0;0;1;6;1;28;2.033.673.296.285.540;6.0;7;1.839.799.348.421.420;18.078.607.463.380.500;0
0;1;0;1;1;1;1;33;32.148.185.811.108.900;1.0;4;15.579.564.446.894.300;14.707.549.103.530.000;0
0;1;1;0;1;1;0;29;13.603.896.688.236.900;1.0;0;0.8059002238706074;0.5464700034171489;1
1;1;0;1;1;12;1;31;37.502.537.237.898.600;9.0;3;252.137.948.187.804;25.348.162.352.708.200;0
0;1;1;0;1;6;0;31;3.904.789.972.116.680;5.0;2;2.337.963.865.469.670;2.342.146.254.712.790;0
1;0;1;0;1;1;0;25;8.372.782.796.356.970;1.0;0;19.638.356.207.675.100;14.698.993.967.685.000;1
0;1;1;0;0;1;1;28;1.205.557.484.704.160;1.0;6;0.0;0.08169285728937221;0
0;1;0;1;1;1;0;28;15.908.445.210.019.800;1.0;11;26.415.365.936.067.500;27.171.699.953.801.300;0
0;0;0;0;1;1;0;26;38.570.304.657.773.100;1.0;0;2.899.156.753.915.590;29.317.328.556.105.900;1
0;1;1;1;1;1;1;26;13.586.012.804.775.900;1.0;6;16.752.933.213.856.900;16.975.264.754.789.700;0
1;1;0;0;1;1;0;28;21.080.193.370.872.400;1.0;0;2.015.696.184.720.370;13.724.036.392.719.600;1
1;0;1;0;1;1;0;28;11.183.871.553.555.900;1.0;0;0.4514914492510309;10.425.029.017.759.200;1
1;1;1;1;1;6;1;29;15.522.243.890.370.200;6.0;5;0.8270466859676726;0.8094086150556441;0
1;1;1;0;1;1;0;32;18.501.042.661.936.100;1.0;7;29.952.962.075.829.900;2.946.472.147.191.380;0
0;1;0;0;0;6;1;31;4.217.935.926.648.890;6.0;2;12.695.217.935.805.500;12.823.667.866.674.800;0
0;1;1;0;1;1;1;32;28.764.866.848.837.300;1.0;12;2.441.094.488.906.410;2.471.258.874.584.690;0
0;1;1;0;1;12;1;27;21.199.260.920.072.000;12.0;2;1.231.332.875.494.670;13.367.003.857.315.100;0
0;1;1;0;1;1;1;33;16.308.027.577.848.400;1.0;1;2.558.119.156.960.960;2.487.682.569.633.180;0
1;1;1;1;1;12;1;27;15.070.210.335.222.900;12.0;7;35.012.957.939.731.500;33.724.308.750.945.100;0
1;1;1;0;1;1;0;36;19.806.693.056.705.500;1.0;1;12.387.244.508.756.600;11.552.948.081.174.000;0
1;1;0;0;1;12;0;32;8.849.456.197.528.090;12.0;2;24.264.440.652.125.600;220.155.755.754.562;0
1;1;1;0;1;6;0;26;27.550.736.963.508.800;6.0;1;16.996.487.881.960.900;2.030.535.369.557.450;1
0;1;1;1;1;1;1;33;243.298.215.066.616;1.0;3;3.504.920.151.660.720;37.124.451.192.194.200;0
1;1;0;0;1;1;0;32;0.4282334090256086;1.0;1;1.362.646.852.839.030;13.539.117.300.400.600;0
1;1;0;0;1;6;1;27;2.468.557.585.922.900;6.0;8;3.047.970.231.398.280;2.984.593.142.415.570;0
0;1;1;1;1;1;1;31;17.658.953.059.304.900;1.0;4;14.181.843.810.054.500;13.634.704.173.950.200;0
0;1;1;0;1;6;0;31;54.852.256.817.826.100;6.0;5;0.8838849508432116;0.7768106429509067;0
1;1;1;1;1;12;0;36;22.644.253.414.856.900;8.0;5;24.058.338.648.471.800;23.761.825.313.916.900;0
1;1;0;0;1;1;0;29;19.498.268.736.715.900;1.0;5;15.466.421.556.993.900;15.342.271.402.081.500;0
0;1;0;0;1;1;0;27;3.356.303.985.514;1.0;14;15.107.740.411.010.800;16.562.588.450.835.500;0
0;1;0;0;1;1;0;23;7.341.221.917.867.520;1.0;2;0.67579339363361;0.0;1
1;0;1;0;1;1;0;32;19.357.900.020.588.800;1.0;0;14.885.809.475.136.200;0.02839090881144645;1
0;0;0;0;1;1;1;30;2.047.574.636.532.970;1.0;4;14.245.164.858.782.700;14.749.560.330.325.300;0
0;1;0;0;1;1;1;29;14.186.703.467.254.600;1.0;3;1.075.681.108.920.580;1.978.229.560.828.560;1
1;1;0;0;1;1;1;26;2.368.140.910.571.660;1.0;6;0.0;0.042739724800958466;0
0;1;1;1;0;12;0;32;24.335.349.724.433.700;12.0;10;28.821.176.445.838.300;29.240.539.363.476.900;0
1;1;0;0;0;12;0;29;2.376.850.904.619.760;12.0;2;0.6314767601918481;0.7461046681123169;0
0;1;0;0;1;12;0;31;11.877.789.887.648.400;12.0;3;2.481.081.491.031.310;24.204.269.412.097.500;0
0;1;0;0;1;1;0;27;28.887.259.974.778.400;1.0;5;0.5745326362620655;0.6853954603352846;0
1;1;0;1;1;6;1;30;21.894.456.220.801.700;5.0;2;10.784.089.637.178.300;1.130.023.128.922.570;0
1;1;0;1;1;1;0;24;3.566.412.536.179.630;1.0;0;15.516.215.165.763.500;10.113.285.145.592.600;1
1;1;1;0;1;6;1;24;11.568.574.786.177.500;6.0;1;26.117.967.075.323.400;1.276.030.434.732.080;1
1;1;1;1;1;12;1;33;259.638.019.714.763;12.0;13;1.240.926.944.636.830;13.103.414.946.046.200;0
0;0;0;0;1;6;0;29;47.929.064.091.849.100;6.0;2;23.792.760.123.666.700;23.356.595.329.810.300;0
0;1;1;0;1;6;0;28;1.377.438.004.137.740;6.0;2;12.404.708.567.509.500;1.383.923.919.976.490;0
0;1;0;0;1;1;0;26;6.470.358.542.783.350;1.0;0;1.188.054.552.851.190;0.7607069268358035;1
1;0;0;0;1;6;0;30;14.336.784.063.009.100;6.0;0;28.561.486.273.258.800;14.452.977.498.546.400;1
0;1;0;0;1;12;0;28;1.413.321.509.716.340;12.0;1;2.473.969.961.681.880;23.616.034.056.271.300;0
1;0;1;0;1;1;0;33;1.781.731.909.740.140;1.0;4;16.028.255.043.466.800;0.6218115255976981;1
0;1;0;0;1;12;0;37;13.345.041.101.567.100;12.0;3;21.309.398.561.494.500;2.010.454.925.722.680;0
0;1;1;1;1;6;0;30;10.816.332.437.405.500;6.0;2;257.286.431.356.819;2.481.223.519.236.990;0
0;1;1;0;1;1;0;31;698.344.739.789.672;1.0;3;16.493.494.393.148.300;17.452.663.173.975.400;0
1;1;1;0;1;1;0;23;19.266.492.939.346.600;1.0;1;2.046.636.828.745.160;2.134.821.242.214.360;1
0;1;0;0;1;1;0;25;23.603.754.369.714.900;1.0;2;17.089.358.249.262.500;0.5434710136936494;1
1;1;0;0;1;1;0;31;6.595.244.824.122.640;1.0;11;1.252.653.183.016.240;14.319.938.733.759.900;0
0;1;0;0;1;12;0;29;3.114.574.001.283.460;12.0;3;1.717.238.717.134.950;1.582.191.304.590.860;0
0;1;1;1;1;1;1;34;2.951.719.940.857.410;1.0;9;17.628.836.976.131.100;16.600.968.197.367.900;0
0;1;0;0;1;1;0;33;2.324.031.191.229.840;1.0;2;19.775.670.558.365.900;2.083.380.274.853.050;0
0;1;1;0;1;1;1;23;8.993.051.523.925.720;1.0;0;14.099.682.903.199.100;0.0;1
1;1;0;0;1;1;0;27;1.747.884.567.929.440;1.0;0;0.46866490703262703;0.9019194955469896;1
1;1;0;0;1;1;0;33;9.344.335.951.780.760;1.0;8;31.253.346.199.675.000;30.975.166.133.316.600;0
0;1;0;0;1;1;1;24;14.671.211.959.288.500;1.0;2;1.490.598.762.179.410;15.783.633.994.017.900;0
1;0;1;0;1;1;0;28;5.843.024.172.095.280;1.0;1;11.511.474.472.147.300;0.5685077862135623;1
0;1;1;1;1;1;1;30;25.557.883.867.850.000;1.0;4;2.791.101.531.991.610;2.908.721.008.080.270;0
1;1;1;0;1;6;1;25;16.424.367.665.550.000;6.0;2;153.561.255.462.174;11.413.730.780.077.800;1
0;0;0;0;1;1;0;23;70.622.286.088.252.300;1.0;0;0.3509691211307613;0.0;1
1;0;1;0;1;6;0;25;24.811.716.900.894.300;6.0;4;3.057.644.065.941.050;30.610.645.515.028.200;0
0;1;1;1;1;12;1;27;4.023.451.781.946.120;9.0;1;22.080.492.556.957.700;22.537.431.701.670.900;0
0;1;1;0;1;6;0;26;9.949.386.114.292.280;6.0;5;20.687.464.816.178.200;2.110.392.884.810.360;0
1;1;1;0;1;12;0;28;5.989.388.941.502.890;9.0;2;17.922.419.344.695.500;16.006.014.818.394.900;0
1;1;0;0;1;12;1;35;2.589.316.986.053.410;9.0;6;0.8612831752058276;0.9300593530798841;0
0;1;1;1;1;1;0;23;10.054.378.373.291.300;1.0;1;0.6140874389230958;0.0;1
1;1;0;0;0;1;1;32;17.923.802.621.793.600;1.0;10;2.873.329.347.917.420;29.131.508.556.106.400;0
1;1;1;1;1;1;0;27;43.835.414.249.498.400;1.0;3;0.0;0.0;1
1;1;0;0;1;1;1;29;18.527.065.832.230.600;1.0;0;12.926.176.834.048.000;0.5557374193388269;1
1;1;1;0;1;6;0;28;11.846.592.730.317.800;6.0;3;0.7675081975348375;0.7616981376965185;0
1;0;0;0;1;1;0;26;8.533.765.337.773.090;1.0;1;0.8602368275166494;0.30249237839168963;1
1;1;0;0;1;1;1;25;1.307.144.617.614.830;1.0;1;15.919.761.938.816.200;11.284.200.532.483.400;1
0;1;1;1;0;1;0;27;1.994.748.605.928.530;1.0;4;19.742.953.643.847.100;1.825.289.116.698.440;0
1;1;0;0;1;1;0;26;29.161.280.375.942.700;1.0;1;19.020.146.044.438.800;178.948.748.747.592;0
0;1;1;1;1;12;1;31;3.265.696.819.835.910;12.0;5;15.719.276.241.856.600;14.900.082.873.492.100;0
0;1;1;0;1;12;0;27;26.345.543.874.465.200;12.0;1;0.2326541264545681;0.0;1
0;1;0;1;1;6;1;35;9.314.151.398.417.670;6.0;2;17.008.302.636.006.700;1.701.676.192.176.330;0
1;1;1;1;1;6;1;26;227.348.222.221.007;5.0;3;0.9128026905974116;0.9552564210887644;0
1;0;1;0;1;1;0;33;4.324.223.933.376.880;1.0;2;13.250.719.984.868.500;15.777.862.858.387.000;0
0;0;1;0;1;6;1;28;15.669.939.152.300.000;6.0;2;0.3824615892726099;0.26083265639907977;0
1;1;0;0;1;1;1;34;9.434.824.742.919.430;1.0;3;2.417.473.164.896.600;23.667.183.445.610.400;0
0;1;1;1;1;1;1;31;11.413.888.879.061.300;1.0;0;11.789.856.640.167.000;0.3725672474641737;1
1;1;1;0;1;1;0;32;11.004.989.358.103.400;1.0;1;23.228.655.233.069.500;22.223.646.692.270.600;0
1;1;0;0;1;1;0;30;14.556.568.743.891.000;1.0;3;36.952.943.218.484.800;3.731.734.126.796.200;0
1;1;1;1;1;1;1;29;750.194.233.824.964;1.0;6;16.450.203.300.198.800;17.619.010.846.790.900;0
0;1;0;1;1;6;0;27;48.365.475.960.806.100;6.0;2;25.058.346.599.759.200;2.506.827.698.604.850;0
1;1;0;0;1;12;0;26;9.587.428.670.651.310;12.0;4;23.017.665.957.437.000;243.159.151.501.258;0
0;1;1;0;0;12;1;31;22.715.949.987.016.100;12.0;3;21.480.710.958.432.200;22.072.184.139.539.600;0
1;1;1;1;0;6;0;27;1.062.823.307.103.190;6.0;5;26.140.652.862.780.800;2.667.067.807.718.230;0
0;1;0;0;1;6;1;29;33.003.530.312.096.500;6.0;7;2.375.283.213.783.730;24.488.824.328.539.100;0
1;1;0;0;0;12;1;28;21.261.918.748.435.400;10.0;2;37.760.112.929.013.300;39.067.775.219.059.600;0
1;1;1;1;1;12;0;31;4.827.545.976.087.400;11.0;6;1.894.392.479.361.600;1.901.030.183.605.690;0
0;1;1;1;1;12;1;32;11.511.798.288.717.300;11.0;2;2.006.230.277.252.710;20.023.039.565.494.000;0
1;1;1;1;1;1;0;30;8.580.615.454.575.140;1.0;4;39.845.240.135.561.800;39.680.414.876.507.700;0
1;1;1;0;1;6;1;36;3.660.820.075.068.420;6.0;0;0.3926700907948466;0.26351346611968635;0
1;1;1;0;1;1;0;29;1.129.129.041.854.790;1.0;0;14.650.931.943.829.000;0.7841092556288665;1
0;1;1;1;1;1;0;26;2.330.714.229.877.110;1.0;0;18.919.959.914.054.000;20.020.464.502.092.800;1
1;1;0;0;1;1;0;27;672.799.060.717.944;1.0;0;0.5834034732033667;0.4814418821159169;1
0;1;0;0;1;1;0;27;817.526.432.402.334;1.0;2;27.455.867.180.213.800;2.832.093.151.030.000;0
1;1;0;0;1;1;0;25;93.096.462.399.476;1.0;0;0.8192036911187058;0.6345661634397981;1
0;1;0;0;1;1;0;32;26.872.203.839.121.100;1.0;15;31.216.702.395.435.600;32.331.557.392.776.900;0
1;1;1;0;1;1;0;29;19.066.151.249.758.900;1.0;2;0.0;0.0;0
0;1;1;0;1;12;0;26;7.078.964.995.588.230;10.0;1;3.086.527.721.751.000;30.738.273.745.566.500;0
0;1;0;0;1;12;1;26;9.329.053.472.113.120;11.0;9;15.032.912.269.141.900;15.051.581.887.272.500;0
1;0;1;0;1;1;0;32;21.979.528.635.127.300;1.0;7;1.063.803.022.005.760;0.9817436559962224;0
0;1;1;0;1;1;1;25;12.812.125.852.690.200;1.0;2;1.743.255.984.237.660;0.14159833732335736;1
0;1;0;0;1;1;1;33;1.018.978.342.737.980;1.0;3;25.463.971.965.547.400;2.408.648.799.174.440;0
1;1;1;1;1;1;0;25;230.087.841.266.948;1.0;5;2.384.749.025.319.430;24.169.031.585.287.100;0
1;1;0;0;1;1;0;29;1.399.608.370.226.230;1.0;3;33.922.983.721.994.100;3.376.264.564.692.120;0
1;1;0;1;1;12;1;28;8.811.947.654.975.310;12.0;2;1.168.488.565.561.970;0.99820593877802;0
0;1;1;1;1;1;0;28;45.142.002.091.511.500;1.0;4;25.122.437.104.562.100;2.480.858.249.066.070;0
0;1;0;1;0;1;1;26;46.943.630.122.129.200;1.0;2;10.694.584.301.126.000;11.473.350.309.093.300;0
0;1;0;0;0;1;0;31;12.913.879.709.536.800;1.0;8;1.752.018.945.255.250;17.532.100.037.005.100;0
1;1;1;0;1;1;0;31;1.924.615.711.639.760;1.0;6;11.016.564.882.855.300;13.082.723.338.782.300;0
0;1;1;0;1;12;1;27;7.807.185.485.190.340;12.0;1;1.565.409.984.506.780;0.5592151674421768;1
0;1;1;0;1;12;0;26;40.043.884.834.720.100;12.0;3;3.858.927.954.692.430;3.840.771.504.926;0
1;1;0;0;1;12;1;33;34.792.435.075.811.100;10.0;3;16.859.179.799.184.900;17.977.537.805.711.500;0
1;1;0;1;1;6;1;24;1.130.339.868.554.670;6.0;4;2.096.529.851.471.260;2.074.319.800.705.890;0
0;1;0;0;1;1;0;31;14.442.131.721.600.600;1.0;2;32.135.388.864.211.600;31.820.410.054.288.600;0
1;1;0;0;1;1;0;23;7.685.218.126.873.630;1.0;4;23.976.125.075.767.400;24.460.443.874.031.800;0
0;1;0;0;1;1;0;26;10.954.929.949.295.000;1.0;0;16.341.415.694.703.100;0.5508812143905537;1
1;1;0;0;1;1;0;30;0.7104878214237758;1.0;7;17.113.989.185.451.600;1.501.684.161.441.650;0
1;1;0;0;1;6;0;28;2.308.400.715.171.600;6.0;1;13.015.214.000.619.800;13.874.287.091.506.900;1
0;0;0;0;1;1;0;30;7.158.556.747.195.650;1.0;0;13.930.371.855.089.400;11.477.316.932.260.000;1
0;0;0;0;1;6;0;34;32.620.459.816.502.900;5.0;2;10.993.344.706.164.500;10.518.724.778.250.100;0
1;1;1;1;1;12;1;32;4.556.640.835.426.330;10.0;3;19.853.687.014.444.600;19.304.893.675.839.300;0
0;1;1;1;1;6;0;28;20.545.087.315.023.600;6.0;5;32.540.833.615.336.600;33.725.382.040.138.600;0
1;1;0;0;1;1;1;25;16.990.350.642.022.600;1.0;0;16.269.556.517.694.500;0.6607276673466229;1
0;1;1;0;1;12;1;28;8.436.994.493.585.490;12.0;15;14.156.640.515.774.600;1.258.385.611.818.780;0
1;1;1;1;1;12;1;27;41.251.090.505.436.000;8.0;6;35.677.548.089.991.900;34.396.949.328.317.900;0
0;1;1;1;1;12;1;26;23.620.883.981.381.100;12.0;10;29.097.120.674.155.800;2.906.149.639.471.660;0
0;1;1;0;1;6;0;28;2.437.431.203.041.010;6.0;3;23.874.341.022.600.900;24.100.415.272.706.900;0
0;1;1;1;1;6;0;33;3.857.255.026.556.380;5.0;7;2.347.369.730.423.220;234.354.176.795.779;0
0;1;0;0;1;1;0;26;3.017.198.067.817.870;1.0;6;17.308.035.507.351.000;16.649.309.746.720.100;0
0;1;0;1;1;1;0;28;23.806.974.640.878.000;1.0;2;0.5348005650482998;0.32651634121206385;1
0;1;1;1;1;1;0;30;1.758.782.923.350.660;1.0;3;1.797.137.811.459.330;19.311.835.857.316.500;0
0;1;0;0;0;1;1;33;148.780.016.159.952;1.0;2;0.832677841871025;0.762919844798111;0
1;0;0;0;1;1;0;26;2.238.734.713.126.890;1.0;0;0.5310486915253299;0.7161513850250709;1
1;0;0;0;1;12;0;30;10.175.224.666.446.400;12.0;10;3.601.064.607.357.010;36.469.869.238.531.700;0
0;1;1;1;1;12;1;38;1.563.350.137.496.790;12.0;2;25.664.005.923.167.300;2.493.103.689.225.730;0
1;1;1;1;1;6;1;35;10.260.437.485.894.400;5.0;3;3.499.892.734.560.290;34.735.201.002.897.700;0
1;0;0;0;1;1;0;28;14.423.969.634.550.600;1.0;1;11.389.631.530.193.300;0.5248508529918438;1
1;1;0;0;1;12;1;34;22.801.100.743.527.600;10.0;2;33.913.200.682.272.700;3.316.116.302.577.310;0
1;1;1;1;1;12;0;27;6.434.271.519.256.380;10.0;9;3.030.821.003.112.280;2.982.682.581.422.780;0
0;1;1;1;1;1;1;26;11.674.854.033.740.600;1.0;4;1.581.822.062.663.070;14.230.329.946.315.600;1
1;1;0;0;1;1;1;28;25.127.073.173.940.700;1.0;5;15.484.297.773.842.000;14.328.988.483.026.500;0
0;0;0;0;1;12;0;28;25.216.047.567.052.500;12.0;5;19.563.127.995.180.800;21.192.385.633.974.400;0
1;1;0;0;1;1;1;26;24.559.306.685.967.800;1.0;0;12.168.230.482.027.800;0.3507632621682959;1
1;1;0;0;1;1;1;34;52.501.627.170.534.400;1.0;5;29.203.839.318.681.500;29.571.908.880.649.400;0
1;1;0;0;1;1;0;33;6.641.949.985.098.350;1.0;1;27.393.337.909.380.700;26.703.741.022.207.100;0
1;1;1;0;1;6;1;27;7.612.314.728.408.050;4.0;1;119.671.286.641.968;0.0028723624189406216;1
0;1;0;0;1;1;0;33;14.852.518.792.656.900;1.0;3;0.05514042850294487;0.0;1
1;1;0;0;1;1;0;26;3.320.022.124.310.270;1.0;3;20.888.837.467.375.300;2.158.351.290.003.760;0
1;1;1;0;1;12;0;35;13.156.031.275.299.000;6.0;1;0.6358527683592032;0.7680487468149093;0
0;1;1;1;1;12;1;34;6.151.320.007.459.720;12.0;1;14.994.226.624.935.500;13.122.544.297.199.700;0
1;1;0;0;1;1;1;30;1.242.086.846.189.460;1.0;3;0.8339262596072149;0.9569513697852146;0
1;1;0;0;1;1;0;26;13.266.190.458.720.500;1.0;1;25.838.294.744.140.000;18.790.555.784.911.200;1
0;1;0;0;1;6;0;31;5.145.095.773.335.580;6.0;6;1.937.719.589.827.100;20.098.993.921.041.500;0
1;1;0;0;1;1;1;29;16.821.924.094.287.200;1.0;12;18.779.240.609.260.500;16.495.661.685.763.800;0
1;1;0;1;0;6;1;31;19.328.415.434.833.200;6.0;3;15.985.453.539.053.200;16.618.963.654.661.900;0
1;0;0;0;1;1;1;27;2.336.614.092.782.200;1.0;11;24.530.186.203.725.300;24.219.328.173.369.900;0
0;1;1;1;1;12;1;28;27.522.864.223.369.000;12.0;1;14.931.349.317.483.600;15.897.253.382.115.300;0
1;1;0;1;1;1;0;30;2.913.340.189.498.210;1.0;8;3.246.638.269.407.100;3.246.596.209.470.680;0
1;1;0;0;1;1;1;32;13.001.666.547.332.800;1.0;1;13.918.739.519.586.500;0.8523504532247912;1
1;1;1;0;1;1;0;26;25.958.454.698.284;1.0;1;2.316.723.597.976.980;17.425.936.400.599.900;1
0;1;1;0;1;1;0;31;1.826.968.988.826.670;1.0;3;0.8496868762200176;10.037.935.536.279.200;0
1;1;0;0;1;1;1;33;13.040.772.885.490.700;1.0;2;2.364.295.545.767.340;21.667.699.346.558.000;0
0;1;1;1;1;1;0;31;10.768.806.143.265.900;1.0;1;19.527.462.673.811.800;19.044.084.086.136.200;0
1;1;0;0;1;1;1;32;1.814.995.063.999.700;1.0;5;31.325.753.519.032.500;31.898.986.887.021.500;0
0;1;0;0;1;1;1;30;4.441.910.072.373.980;1.0;0;16.929.239.852.595.800;16.137.382.936.941.500;0
0;1;0;0;1;1;0;27;10.474.033.499.350.600;1.0;0;23.709.232.621.452.000;13.816.195.721.925.900;1
0;0;0;0;1;1;0;32;9.121.212.358.791.030;1.0;2;38.248.781.876.523.000;4.029.924.727.580.910;0
1;0;0;0;1;1;0;31;18.052.488.863.182.100;1.0;19;17.983.632.412.464.900;18.237.447.786.550.000;0
0;1;1;1;1;1;1;31;22.162.849.769.007.900;1.0;4;16.992.356.242.462.300;17.710.712.769.077.200;0
0;1;1;0;1;12;1;31;496.844.057.020.624;12.0;7;2.741.201.823.968.640;2.758.926.154.267.790;0
0;1;1;1;1;12;0;31;13.705.436.725.689.800;11.0;6;13.142.919.657.329.600;10.895.125.058.654.800;0
0;0;0;0;1;1;0;26;48.802.683.605.020.600;1.0;0;22.342.488.023.347.100;22.136.828.436.173.900;1
1;1;0;0;1;1;1;29;1.398.258.951.345.030;1.0;1;24.120.626.778.219.800;19.799.804.405.454.700;1
0;1;0;0;1;1;0;25;14.919.671.609.727.200;1.0;0;2.152.637.102.708.420;18.523.792.485.175.000;1
0;0;0;0;1;6;0;27;13.737.091.691.557.900;6.0;24;0.9189199220762704;10.934.139.492.034.800;0
1;1;1;0;1;6;1;26;241.918.825.608.546;6.0;2;0.6729692288156;0.6412307167894612;0
1;1;1;1;1;1;0;22;2.179.064.250.262.100;1.0;1;22.631.153.250.940.000;18.455.822.038.996.700;1
0;1;0;0;1;1;1;29;0.17186230342949926;1.0;1;2.000.837.716.261.700;1.831.821.776.271.640;0
0;1;1;0;1;1;0;31;3.643.269.276.491.140;1.0;12;18.713.027.269.317.700;20.039.798.357.962.600;0
0;0;1;0;1;1;0;32;18.989.533.965.342.900;1.0;1;11.081.531.639.722.400;0.7905515487566976;1
0;1;1;1;1;1;0;32;27.263.696.380.286.100;1.0;0;13.741.279.720.387.100;1.202.066.155.844.690;1
0;1;0;0;1;1;0;28;8.663.247.139.214.620;1.0;9;12.589.490.063.429.900;12.806.707.643.381.200;0
0;1;1;0;1;12;0;33;19.645.705.348.308.600;12.0;1;200.117.982.556.292;19.838.974.230.845.800;0
0;1;0;0;1;1;0;25;2.726.140.067.922.240;1.0;0;2.641.713.651.526.670;35.402.705.155.533.900;1
1;1;0;0;1;12;1;30;21.433.856.838.928.400;11.0;9;32.642.035.872.036.500;34.310.935.375.066.200;0
0;1;1;0;1;1;0;26;14.574.608.331.878.900;1.0;1;12.833.634.714.199.400;0.05937315164767076;1
1;1;1;0;1;12;0;30;25.482.849.262.293.400;12.0;5;2.690.441.755.722.500;26.535.911.546.001.000;0
0;0;0;0;1;6;1;28;8.125.268.538.945.230;6.0;5;27.391.385.615.139.700;28.037.654.585.009.400;0
